Hubble Tarantula Treasury Project - VI. Identification of Pre-Main-Sequence Stars using Machine Learning techniques,May 2018,"Victor F. Ksoll, Dimitrios A. Gouliermis, Ralf S. Klessen, Eva K. Grebel, Elena Sabbi, Jay Anderson, Daniel J. Lennon, Michele Cignoni, Guido de Marchi, Linda J. Smith, Monica Tosi, Roeland P. van der Marel"
Machine learning with force-field inspired descriptors for materials: fast screening and mapping energy landscape,May 2018,"Kamal Choudhary, Brian DeCost, Francesca Tavazza"
Can machine learning identify interesting mathematics? An exploration using empirically observed laws,May 2018,Chai Wah Wu
Using permutations to detect quantify and correct for confounding in machine learning predictions,May 2018,Elias Chaibub Neto
Reconciled Polynomial Machine: A Unified Representation of Shallow and Deep Learning Models,May 2018,"Jiawei Zhang, Limeng Cui, Fisher B. Gouza"
Machine Teaching for Inverse Reinforcement Learning: Algorithms and Applications,May 2018,"Daniel S. Brown, Scott Niekum"
Machine-learning identification of extragalactic objects in the optical-infrared all-sky surveys,May 2018,"Vladislav Khramtsov, Volodymyr Akhmetov"
The Roles of Supervised Machine Learning in Systems Neuroscience,May 2018,"Joshua I. Glaser, Ari S. Benjamin, Roozbeh Farhoodi, Konrad P. Kording"
geomstats: a Python Package for Riemannian Geometry in Machine Learning,May 2018,"Nina Miolane, Johan Mathe, Claire Donnat, Mikael Jorda, Xavier Pennec"
Anticipating cryptocurrency prices using machine learning,May 2018,"Laura Alessandretti, Abeer ElBahrawy, Luca Maria Aiello, Andrea Baronchelli"
Habitability Classification of Exoplanets: A Machine Learning Insight,May 2018,"Suryoday Basak, Surbhi Agrawal, Snehanshu Saha, Abhijit Jeremiel Theophilus, Kakoli Bora, Gouri Deshpande, Jayant Murthy"
MmWave Beam Prediction with Situational Awareness: A Machine Learning Approach,May 2018,"Yuyang Wang, Murali Narasimha, Robert W. Heath Jr"
An Accurate Data Cleaning Procedure for Electron Cyclotron Emission Imaging on EAST Tokamak Based on Methodology of Machine Learning,May 2018,"C. Li, T. Lan, Y. Wang, J. Liu, J. Xie, T. Lan, H. Li, H. Qin"
Corpus Conversion Service: A machine learning platform to ingest documents at scale [Poster abstract],May 2018,"Peter W J Staar, Michele Dolfi, Christoph Auer, Costas Bekas"
Learning with precise spike times: A new decoding algorithm for liquid state machines,May 2018,"Dorian Florescu, Daniel Coca"
Redshifted broad absorption line quasars found via machine-learned spectral similarity,May 2018,"Itamar Reis, Dovi Poznanski, Patrick B. Hall"
The VIMOS Public Extragalactic Redshift Survey (VIPERS). The complexity of galaxy populations at 0.4< z<1.3 revealed with unsupervised machine-learning algorithms,May 2018,"M. Siudek, K. Małek, A. Pollo, T. Krakowski, A. Iovino, M. Scodeggio, T. Moutard, G. Zamorani, L. Guzzo, B. Garilli, B. R. Granett, M. Bolzonella, S. de la Torre, U. Abbas, C. Adami, D. Bottini, A. Cappi, O. Cucciati, I. Davidzon, P. Franzetti, A. Fritz, J. Krywult, V. Le Brun, O. Le Fèvre, D. Maccagni , et al. (15 additional authors not shown)"
Machine-learning inference of fluid variables from data using reservoir computing,May 2018,"Kengo Nakai, Yoshitaka Saiki"
Visceral Machines: Risk-Aversion in Reinforcement Learning with Intrinsic Physiological Rewards,May 2018,"Daniel McDuff, Ashish Kapoor"
Context-Aware Neural Machine Translation Learns Anaphora Resolution,May 2018,"Elena Voita, Pavel Serdyukov, Rico Sennrich, Ivan Titov"
Qunatification of Metabolites in MR Spectroscopic Imaging using Machine Learning,May 2018,"Dhritiman Das, Eduardo Coello, Rolf F Schulte, Bjoern H Menze"
Learning Restricted Boltzmann Machines via Influence Maximization,May 2018,"Guy Bresler, Frederic Koehler, Ankur Moitra, Elchanan Mossel"
A Double Machine Learning Approach to Estimate the Effects of Musical Practice on Student's Skills,May 2018,Michael C. Knaus
Intensive Preprocessing of KDD Cup 99 for Network Intrusion Classification Using Machine Learning Techniques,May 2018,"Ibrahim Obeidat, Nabhan Hamadneh, Mouhammd Al-kasassbeh, Mohammad Almseidin"
Identifying typical Mg II flare spectra using machine learning,May 2018,"B. Panos, L. Kleint, C. Huwyler, S. Krucker, M. Melchior, D. Ullmann, S. Voloshynovskiy"
Kinetic energy densities based on the fourth order gradient expansion: performance in different classes of materials and improvement via machine learning,May 2018,"Pavlo Golub, Sergei Manzhos"
Towards computational fluorescence microscopy: Machine learning-based integrated prediction of morphological and molecular tumor profiles,May 2018,"Alexander Binder, Michael Bockmayr, Miriam Hägele, Stephan Wienert, Daniel Heim, Katharina Hellweg, Albrecht Stenzinger, Laura Parlow, Jan Budczies, Benjamin Goeppert, Denise Treue, Manato Kotani, Masaru Ishii, Manfred Dietel, Andreas Hocke, Carsten Denkert, Klaus-Robert Müller, Frederick Klauschen"
Currency exchange prediction using machine learning genetic algorithms and technical analysis,May 2018,"Gonçalo Abreu, Rui Neves, Nuno Horta"
Model-based Pricing for Machine Learning in a Data Marketplace,May 2018,"Lingjiao Chen, Paraschos Koutris, Arun Kumar"
Enabling LTE RACH Collision Multiplicity Detection via Machine Learning,May 2018,"Davide Magrin, Chiara Pielli, Cedomir Stefanovic, Michele Zorzi"
Novel and Improved Stage Estimation in Parkinson's Disease using Clinical Scales and Machine Learning,May 2018,"R. Prashanth, Sumantra Dutta Roy"
Chemical Shifts in Molecular Solids by Machine Learning,May 2018,"Federico M. Paruzzo, Albert Hofstetter, Félix Musil, Sandip De, Michele Ceriotti, Lyndon Emsley"
Imaging particle collision data for event classification using machine learning,May 2018,S. V. Chekanov
Predictive Performance Modeling for Distributed Computing using Black-Box Monitoring and Machine Learning,May 2018,"Carl Witt, Marc Bux, Wladislaw Gusew, Ulf Leser"
Automated Calculation of Thermal Rate Coefficients using Ring Polymer Molecular Dynamics and Machine-Learning Interatomic Potentials with Active Learning,May 2018,"Ivan S. Novikov, Yury V. Suleimanov, Alexander V. Shapeev"
Machine Learning Many-Body Localization: Search for the Elusive Nonergodic Metal,May 2018,"Yi-Ting Hsu, Xiao Li, Dong-Ling Deng, S. Das Sarma"
Machine learning for bounce calculation,May 2018,Ryusuke Jinno
Defending Against Machine Learning Model Stealing Attacks Using Deceptive Perturbations,June 2018,"Taesung Lee, Benjamin Edwards, Ian Molloy, Dong Su"
Explaining Explanations: An Overview of Interpretability of Machine Learning,June 2018,"Leilani H. Gilpin, David Bau, Ben Z. Yuan, Ayesha Bajwa, Michael Specter, Lalana Kagal"
Transferability in Machine Learning for Electronic Structure via the Molecular Orbital Basis,June 2018,"Matthew Welborn, Lixue Cheng, Thomas F. Miller III"
Interpreting Deep Learning: The Machine Learning Rorschach Test?,June 2018,Adam S. Charles
Finding flares in Kepler data using machine learning tools,June 2018,"Krisztián Vida, Rachael M. Roettenbacher"
Opportunities in Machine Learning for Healthcare,June 2018,"Marzyeh Ghassemi, Tristan Naumann, Peter Schulam, Andrew L. Beam, Irene Y. Chen, Rajesh Ranganath"
Machine learning materials physics: Surrogate optimization and multi-fidelity algorithms predict precipitate morphology in an alternative to phase field dynamics,June 2018,"Gregory Teichert, Krishna Garikipati"
Machine learning of quantum phase transitions,June 2018,"Xiao-Yu Dong, Frank Pollmann, Xue-Feng Zhang"
Deploying Customized Data Representation and Approximate Computing in Machine Learning Applications,June 2018,"Mahdi Nazemi, Massoud Pedram"
Predicting the thermodynamic stability of perovskite oxides using machine learning models,June 2018,"Wei Li, Ryan Jacobs, Dane Morgan"
Machine Learning for Predictive Analytics of Compute Cluster Jobs,June 2018,"Dan Andresen, William Hsu, Huichen Yang, Adedolapo Okanlawon"
Learning from Exemplars and Prototypes in Machine Learning and Psychology,June 2018,"Julian Zubek, Ludmila Kuncheva"
ML-Leaks: Model and Data Independent Membership Inference Attacks and Defenses on Machine Learning Models,June 2018,"Ahmed Salem, Yang Zhang, Mathias Humbert, Pascal Berrang, Mario Fritz, Michael Backes"
Learning a Code: Machine Learning for Approximate Non-Linear Coded Computation,June 2018,"Jack Kosaian, K. V. Rashmi, Shivaram Venkataraman"
BindsNET: A machine learning-oriented spiking neural networks library in Python,June 2018,"Hananel Hazan, Daniel J. Saunders, Hassaan Khan, Darpan T. Sanghavi, Hava T. Siegelmann, Robert Kozma"
Analysis of DAWNBench a Time-to-Accuracy Machine Learning Performance Benchmark,June 2018,"Cody Coleman, Daniel Kang, Deepak Narayanan, Luigi Nardi, Tian Zhao, Jian Zhang, Peter Bailis, Kunle Olukotun, Chris Re, Matei Zaharia"
Human-like generalization in a machine through predicate learning,June 2018,"Leonidas A. A. Doumas, Guillermo Puebla, Andrea E. Martin"
Machine Learning for Yield Curve Feature Extraction: Application to Illiquid Corporate Bonds (Preliminary Draft),June 2018,"Greg Kirczenow, Ali Fathi, Matt Davison"
A Machine Learning Framework for Stock Selection,June 2018,"XingYu Fu, JinHong Du, YiFeng Guo, MingWen Liu, Tao Dong, XiuWen Duan"
Reduced-Order Modeling through Machine Learning Approaches for Brittle Fracture Applications,June 2018,"A. Hunter, B. A. Moore, M. K. Mudunuru, V. T. Chau, R. L. Miller, R. B. Tchoua, C. Nyshadham, S. Karra, D. O. Malley, E. Rougier, H. S. Viswanathan, G. Srinivasan"
DMOS-PUF: Dynamic Multi-key-selection Obfuscation for Strong PUFs against Machine Learning Attacks,June 2018,"Jiliang Zhang, Lu Wan, Qiang Wu, Gang Qu"
Corpus Conversion Service: A Machine Learning Platform to Ingest Documents at Scale,June 2018,"Peter W J Staar, Michele Dolfi, Christoph Auer, Costas Bekas"
Learning New Physics from a Machine,June 2018,"Raffaele Tito D'Agnolo, Andrea Wulzer"
Calibrating Long Period Variables as Standard Candles with Machine Learning,June 2018,"Markus Michael Rau, Sergey E. Koposov, Hy Trac, Rachel Mandelbaum"
Residual Unfairness in Fair Machine Learning from Prejudiced Data,June 2018,"Nathan Kallus, Angela Zhou"
Machine learning-based colon deformation estimation method for colonoscope tracking,June 2018,"Masahiro Oda, Takayuki Kitasaka, Kazuhiro Furukawa, Ryoji Miyahara, Yoshiki Hirooka, Hidemi Goto, Nassir Navab, Kensaku Mori"
Machine Learning CICY Threefolds,June 2018,"Kieran Bull, Yang-Hui He, Vishnu Jejjala, Challenger Mishra"
Structural neuroimaging as clinical predictor: a review of machine learning applications,June 2018,"José María Mateos-Pérez, Mahsa Dadar, María Lacalle-Aurioles, Yasser Iturria-Medina, Yashar Zeighami, Alan C. Evans"
Quantitative trends in 8 physical properties of 115000 inorganic compounds gained by machine learning,June 2018,"Evgeny Blokhin, Pierre Villars"
ML + FV = $\heartsuit$? A Survey on the Application of Machine Learning to Formal Verification,June 2018,"Moussa Amrani, Levi Lúcio, Adrien Bibal"
Machine Learning Application to Two-Dimensional Dzyaloshinskii-Moriya Ferromagnets,June 2018,"Vinit Kumar Singh, Jung Hoon Han"
Analytic continuation via domain-knowledge free machine learning,June 2018,"Hongkee Yoon, Jae-Hoon Sim, Myung Joon Han"
Fractal and Multifractal Properties of Electrographic Recordings of Human Brain Activity: Toward Its Use as a Signal Feature for Machine Learning in Clinical Applications,June 2018,"Lucas G. S. França, José G. V. Miranda, Marco Leite, Niraj K. Sharma, Matthew C. Walker, Louis Lemieux, Yujiang Wang"
Supervised Machine Learning for Analysing Spectra of Exoplanetary Atmospheres,June 2018,"Pablo Marquez-Neila, Chloe Fisher, Raphael Sznitman, Kevin Heng"
Robust identification of email tracking: A machine learning approach,June 2018,"Johannes Haupt, Benedict Bender, Benjamin Fabian, Stefan Lessmann"
Sharpening up Galactic all-sky maps with complementary data - A machine learning approach,June 2018,"Ancla Müller, Moritz Hackstein, Maksim Greiner, Philipp Frank, Dominik Bomans, Ralf-Jürgen Dettmar, Torsten Enßlin"
A hybrid econometric-machine learning approach for relative importance analysis: Prioritizing food policy,June 2018,Akash Malhotra
Static Malware Detection & Subterfuge: Quantifying the Robustness of Machine Learning and Current Anti-Virus,June 2018,"William Fleshman, Edward Raff, Richard Zak, Mark McLean, Charles Nicholas"
A Machine-Learning Item Recommendation System for Video Games,June 2018,"Paul Bertens, Anna Guitart, Pei Pei Chen, África Periáñez"
Enabling End-To-End Machine Learning Replicability: A Case Study in Educational Data Mining,June 2018,"Josh Gardner, Yuming Yang, Ryan Baker, Christopher Brooks"
Automatic formation of the structure of abstract machines in hierarchical reinforcement learning with state clustering,June 2018,"Aleksandr I. Panov, Aleksey Skrynnik"
The committee machine: Computational to statistical gaps in learning a two-layers neural network,June 2018,"Benjamin Aubin, Antoine Maillard, Jean Barbier, Florent Krzakala, Nicolas Macris, Lenka Zdeborová"
Securing Majority-Attack In Blockchain Using Machine Learning And Algorithmic Game Theory: A Proof of Work,June 2018,Somdip Dey
Constructing an efficient machine learning model for tornado prediction,June 2018,"F. Aleskerov, N. Baiborodov, S. Demin, S. Shvydun, T. Trafalis, M. Richman, V. Yakuba"
Machine learning methods for turbulence modeling in subsonic flows over airfoils,June 2018,"Weiwei Zhang, Linyang Zhu, Yilang Liu, Jiaqing Kou"
On Machine Learning and Structure for Mobile Robots,June 2018,Markus Wulfmeier
Machine learning for prediction of extreme statistics in modulation instability,June 2018,"Mikko Närhi, Lauri Salmela, Juha Toivonen, Cyril Billet, John M. Dudley, Goëry Genty"
MCP: a Multi-Component learning machine to Predict protein secondary structure,June 2018,"Leila Khalatbari, Mohammad Reza Kangavari, Saeid Hosseini, Hongzhi Yin, Ngai-Man Cheung"
A Novel Hybrid Machine Learning Model for Auto-Classification of Retinal Diseases,June 2018,"C. -H. Huck Yang, Jia-Hong Huang, Fangyu Liu, Fang-Yi Chiu, Mengya Gao, Weifeng Lyu, I-Hung Lin M. D., Jesper Tegner"
Machine Learning Based Uplink Transmission Power Prediction for LTE and Upcoming 5G Networks using Passive Downlink Indicators,June 2018,"Robert Falkenberg, Benjamin Sliwa, Nico Piatkowski, Christian Wietfeld"
Towards Distributed Energy Services: Decentralizing Optimal Power Flow with Machine Learning,June 2018,"Roel Dobbe, Oscar Sondermeijer, David Fridovich-Keil, Daniel Arnold, Duncan Callaway, Claire Tomlin"
A machine-learning method for identifying multi-wavelength counterparts of submillimeter galaxies: training and testing using AS2UDS and ALESS,June 2018,"FangXia An, S. M. Stach, Ian Smail, A. M. Swinbank, O. Almaini, C. Simpson, W. Hartley, D. T. Maltby, R. J. Ivison, V. Arumugam, J. L. Wardlow, E. A. Cooke, B. Gullberg, A. P. Thomson, Chian-Chou Chen, J. M. Simpson, J. E. Geach, D. Scott, J. S. Dunlop, D. Farrah, P. van der Werf, A. W. Blain, C. Conselice, M. J. Michałowski, S. C. Chapman , et al. (1 additional authors not shown)"
Using Machine Learning Methods to Forecast If Solar Flares Will Be Associated with CMEs and SEPs,June 2018,"Fadil Inceoglu, Jacob H. Jeppesen, Peter Kongstad, Nestor J. Hernandez Marcano, Rune H. Jacobsen, Christoffer Karoff"
Learning from Chunk-based Feedback in Neural Machine Translation,June 2018,"Pavel Petrushkov, Shahram Khadivi, Evgeny Matusov"
A Scalable Machine Learning Approach for Inferring Probabilistic US-LI-RADS Categorization,June 2018,"Imon Banerjee, Hailey H. Choi, Terry Desser, Daniel L. Rubin"
Interpretable to Whom? A Role-based Model for Analyzing Interpretable Machine Learning Systems,June 2018,"Richard Tomsett, Dave Braines, Dan Harborne, Alun Preece, Supriyo Chakraborty"
Gamification for Education of the Digitally Native Generation by Means of Virtual Reality Augmented Reality Machine Learning and Brain-Computing Interfaces in Museums,June 2018,"Olga Barkova, Natalia Pysarevska, Oleg Allenin, Serhii Hamotsky, Nikita Gordienko, Vladyslav Sarnatskyi, Vadym Ovcharenko, Mariia Tkachenko, Yurii Gordienko, Sergei Stirenko"
Rethinking Machine Learning Development and Deployment for Edge Devices,June 2018,"Liangzhen Lai, Naveen Suda"
