The Explanation Game: Explaining Machine Learning Models with Cooperative Game Theory,Sep-19,
BigData Applications from Graph Analytics to Machine Learning by Aggregates in Recursion,Sep-19,
Distributed Machine Learning on Mobile Devices: A Survey,Sep-19,
Defending against Machine Learning based Inference Attacks via Adversarial Examples: Opportunities and Challenges,Sep-19,
Construction of Machine Learned Force Fields with Quantum Chemical Accuracy: Applications and Chemical Insights,Sep-19,
Statistical and machine learning ensemble modelling to forecast sea surface temperature,Sep-19,
The S-PLUS: a star/galaxy classification based on a Machine Learning approach,Sep-19,
Corporate IT-support Help-Desk Process Hybrid-Automation Solution with Machine Learning Approach,Sep-19,
Uncovering Sociological Effect Heterogeneity using Machine Learning,Sep-19,
InterpretML: A Unified Framework for Machine Learning Interpretability,Sep-19,
Machine Learning for Clinical Predictive Analytics,Sep-19,
A consensus-based global optimization method for high dimensional machine learning problems,Sep-19,
A Multi-level procedure for enhancing accuracy of machine learning algorithms,Sep-19,
Pivot-based Transfer Learning for Neural Machine Translation between Non-English Languages,Sep-19,
Leveraging Implicit Expert Knowledge for Non-Circular Machine Learning in Sepsis Prediction,Sep-19,
Causal inference and machine learning approaches for evaluation of the health impacts of large-scale air quality regulations,Sep-19,
Challenges of Privacy-Preserving Machine Learning in IoT,Sep-19,
Using theoretical ROC curves for analysing machine learning binary classifiers,Sep-19,
MaLTESE: Large-Scale Simulation-Driven Machine Learning for Transient Driving Cycles,Sep-19,
Minimal Learning Machine: Theoretical Results and Clustering-Based Reference Point Selection,Sep-19,
Using Machine Learning to Predict Realized Variance,Sep-19,
Machine Learning Optimization Algorithms & Portfolio Allocation,Sep-19,
AHA! an 'Artificial Hippocampal Algorithm' for Episodic Machine Learning,Sep-19,
Machine Learning Pipelines with Modern Big Data Tools for High Energy Physics,Sep-19,
Accelerated Discovery of Two-Dimensional Optoelectronic Octahedral Oxyhalides via High-Throughput Ab Initio Calculations and Machine Learning,Sep-19,
Galaxy morphological classification in deep-wide surveys via unsupervised machine learning,Sep-19,
HealthGuard: A Machine Learning-Based Security Framework for Smart Healthcare Systems,Sep-19,
From absorption spectra to charge transfer in PEDOT nanoaggregates with machine learning,Sep-19,
Entropy from Machine Learning,Sep-19,
Identifying galaxies quasars and stars with machine learning: a new catalogue of classifications for 111 million SDSS sources without spectra,Sep-19,
Machine-Learning Prediction for Quasi-PDF Matrix Elements,Sep-19,
Posture and sequence recognition for Bharatanatyam dance performances using machine learning approach,Sep-19,
Matrix Sketching for Secure Collaborative Machine Learning,Sep-19,
Determining offshore wind installation times using machine learning and open data,Sep-19,
Learning in the Machine: To Share or Not to Share?,Sep-19,
Machine Learning Surrogate Models for Landau Fluid Closure,Sep-19,
Machine learning approaches for analyzing and enhancing molecular dynamics simulations,Sep-19,
Adversarial Machine Learning Attack on Modulation Classification,Sep-19,
Non-Invasive Fuhrman Grading of Clear Cell Renal Cell Carcinoma Using Computed Tomography Radiomics Features and Machine Learning,Sep-19,
A Survey of Machine Learning Applied to Computer Architecture Design,Sep-19,
Machine learning the thermodynamic arrow of time,Sep-19,
Machine Learning Reveals the Seismic Signature of Eruptive Behavior at Piton de la Fournaise Volcano,Sep-19,
Hidden Stratification Causes Clinically Meaningful Failures in Machine Learning for Medical Imaging,Sep-19,
Debiased/Double Machine Learning for Instrumental Variable Quantile Regressions,Sep-19,
MGP-AttTCN: An Interpretable Machine Learning Model for the Prediction of Sepsis,Sep-19,
Combining quantum mechanics and machine-learning calculations for anharmonic corrections to vibrational frequencies,Sep-19,
The $J_{ij}=\pm J$ Ising learning machine,Sep-19,
Machine-Learning Ocean Dynamics from Lagrangian Drifter Trajectories,Sep-19,
Student Engagement Detection Using Emotion Analysis Eye Tracking and Head Movement with Machine Learning,Sep-19,
Machine Learned Hückel Theory: Interfacing Physics and Deep Neural Networks,Sep-19,
How to Evaluate Machine Learning Approaches for Combinatorial Optimization: Application to the Travelling Salesman Problem,Sep-19,
Optimizing Design Verification using Machine Learning: Doing better than Random,Sep-19,
Identifying supportive contexts for mindset interventions: A two-model machine learning approach,Sep-19,
Machine Learning vs Statistical Methods for Time Series Forecasting: Size Matters,Sep-19,
Learning Everywhere: A Taxonomy for the Integration of Machine Learning and Simulations,Sep-19,
ISTHMUS: Secure Scalable Real-time and Robust Machine Learning Platform for Healthcare,Sep-19,
Lattice PUF: A Strong Physical Unclonable Function Provably Secure against Machine Learning Attacks,Sep-19,
Using machine learning to construct velocity fields from OH-PLIF images,Sep-19,
An Iterative Scientific Machine Learning Approach for Discovery of Theories Underlying Physical Phenomena,Sep-19,
The Non-IID Data Quagmire of Decentralized Machine Learning,Oct-19,
A machine learning approach to predicting dynamical observables from network structure,Oct-19,
Identifying Cancer Patients at Risk for Heart Failure Using Machine Learning Methods,Oct-19,
A Survey of Big Data Machine Learning Applications Optimization in Cloud Data Centers and Networks,Oct-19,
LRP2020: Machine Learning Advantages in Canadian Astrophysics,Oct-19,
Machine-Learning Techniques for Detecting Attacks in SDN,Oct-19,
Benchmarking machine learning models on eICU critical care dataset,Oct-19,
A Machine Learning framework for Sleeping Cell Detection in a Smart-city IoT Telecommunications Infrastructure,Oct-19,
Intrusion detection systems using classical machine learning techniques versus integrated unsupervised feature learning and deep neural network,Oct-19,
High-throughput Density Functional Perturbation Theory and Machine Learning Predictions of Infrared Piezoelectric and Dielectric Responses,Oct-19,
Iterative Framework of Machine-Learning Based Turbulence Modeling for Reynolds-Averaged Navier-Stokes Simulations,Oct-19,
Integrating Machine Learning and Multiscale Modeling: Perspectives Challenges and Opportunities in the Biological Biomedical and Behavioral Sciences,Oct-19,
Silas: High Performance Explainable and Verifiable Machine Learning,Oct-19,
What can Machine Learning tell us about the background expansion of the Universe?,Oct-19,
Prediction of GNSS Phase Scintillations: A Machine Learning Approach,Oct-19,
Partial differential equation regularization for supervised machine learning,Oct-19,
A machine learning method correlating pulse pressure wave data with pregnancy,Oct-19,
PINFER: Privacy-Preserving Inference for Machine Learning,Oct-19,
Confederated Machine Learning on Horizontally and Vertically Separated Medical Data for Large-Scale Health System Intelligence,Oct-19,
Risks of Using Non-verified Open Data: A case study on using Machine Learning techniques for predicting Pregnancy Outcomes in India,Oct-19,
Data-Importance Aware User Scheduling for Communication-Efficient Edge Machine Learning,Oct-19,
A Machine Learning Analysis of the Features in Deceptive and Credible News,Oct-19,
Multiplierless and Sparse Machine Learning based on Margin Propagation Networks,Oct-19,
Database-driven High-Throughput Calculations and Machine Learning Models for Materials Design,Oct-19,
Migration through Machine Learning Lens -- Predicting Sexual and Reproductive Health Vulnerability of Young Migrants,Oct-19,
Machine learning design of a trapped-ion quantum spin simulator,Oct-19,
Using Deep Learning and Machine Learning to Detect Epileptic Seizure with Electroencephalography (EEG) Data,Oct-19,
Early Prediction of 30-day ICU Re-admissions Using Natural Language Processing and Machine Learning,Oct-19,
Algorithmic Probability-guided Supervised Machine Learning on Non-differentiable Spaces,Oct-19,
Verification and Validation of Computer Models for Diagnosing Breast Cancer Based on Machine Learning for Medical Data Analysis,Oct-19,
Multi-Modal Machine Learning for Flood Detection in News Social Media and Satellite Sequences,Oct-19,
Generalization of machine-learned turbulent heat flux models applied to film cooling flows,Oct-19,
Application of Machine Learning in Forecasting International Trade Trends,Oct-19,
Feedback Ansatz for Adaptive-Feedback Quantum Metrology Training with Machine Learning,Oct-19,
Sky pixel detection in outdoor imagery using an adaptive algorithm and machine learning,Oct-19,
Lung nodule segmentation via level set machine learning,Oct-19,
The 'Paris-end' of town? Urban typology through machine learning,Oct-19,
A Machine Learning Model for Long-Term Power Generation Forecasting at Bidding Zone Level,Oct-19,
Analysis of an Automated Machine Learning Approach in Brain Predictive Modelling: A data-driven approach to Predict Brain Age from Cortical Anatomical Measures,Oct-19,
Can We Distinguish Machine Learning from Human Learning?,Oct-19,
A Flexible Machine Learning-Aware Architecture for Future WLANs,Oct-19,
Multi-wavelength properties of radio and machine-learning identified counterparts to submillimeter sources in S2COSMOS,Oct-19,
Machine learning quantum field theory with local probes,Oct-19,
Cost function embedding and dataset encoding for machine learning with parameterized quantum circuits,Oct-19,
Provenance Data in the Machine Learning Lifecycle in Computational Science and Engineering,Oct-19,
Real-Time Machine Learning Based Fiber-Induced Nonlinearity Compensation in Energy-Efficient Coherent Optical Networks,Oct-19,
Machine Learning with Multi-Site Imaging Data: An Empirical Study on the Impact of Scanner Effects,Oct-19,
